,VideoID,Date/Time,Title,Description,Tags,Duration,Definition,Caption,Views,Likes,Comments,Date,Time,TotalDuration(sec),LikeRatio,CommentRatio,Month_Year,DayOfWeek,Engagement Rate
502,uOK-Kp3X-_g,2017-04-30 02:00:04+00:00,"The Dating Game Has Changed. (Here's How YOU WIN) (Matthew Hussey, Get The Guy)","►► Become MORE Attractive by Having HIGHER Standards. To Find Out How Go to → http://www.HowToGetTheGuy.com


▼
Don’t Miss Out! Subscribe to my YouTube channel now.
I post new dating advice for women every Sunday.

▼
{ABOUT THIS VIDEO}

►► FREE download: “9 Texts to Get Any Man” → http://www.9texts.com

►► FREE download: “5 Compliments to Get Him Addicted to You” → http://www.SayThisToHim.com


▼ Get My Latest Dating Tips and Connect With Me… ▼

Blog → http://www.gettheguy.co.uk/blog/

Facebook → https://facebook.com/CoachMatthewHussey

Twitter → https://twitter.com/matthewhussey","['matthew hussey', 'dating advice for women', 'what men want', 'how to attract men', 'meet men', 'get the guy', 'make him like you', 'make him love you', 'tips for women', 'flirting tips', 'texting', 'calling', 'how to talk to men', 'love advice', 'relationships', 'matt hussey', 'matthew hussy', 'mathew hussey', 'how to flirt', 'high value woman', 'how to be a high value woman', 'how to be more attractive', 'how to flirt with a guy']",PT2M30S,hd,false,156668.0,3178.0,246.0,2017-04-30,02:00:04,150.0,20.28493374524472,1.5701994025582762,2017-04,Sunday,2.1855133147803
503,3ThMo69g3vE,2017-04-23 02:00:00+00:00,"THIS (Innocent) Phrase Scares Away Great Guys (Matthew Hussey, Get The Guy)","►► Confused about what to text him? Just copy & paste these 9 FREE texts → http://www.9Texts.com


▼
Don’t Miss Out! Subscribe to my YouTube channel now.
I post new dating advice for women every Sunday.

▼
I can’t believe how many women still write this on their Tinder profiles.

Every guy I’ve asked knows what I’m talking about. 

This toxic phrase scares off a huge amount of men, yet it feels like at least 25% of women seem to do it.

I’ll show you a simple shift that gets a guy to chase you, instead of pushing him away...


Written by JAMESON JORDAN and MATTHEW & STEPHEN HUSSEY
Directed by JAMESON JORDAN

Starring
MATTHEW HUSSEY as Himself
ANNIE NEWTON as Woman
JONATHAN VIDAL as Man
JAMESON JORDAN as Douche

Music
""Tippy Toes"" Produced by EMMETT COOKE
""Pray for Summer"" Produced by CHEZ GONZALES
""Rough"" Produced by CHEZ GONZALES Performed by RIZ

►► FREE download: “9 Texts to Get Any Man” → http://www.9texts.com

►► FREE download: “5 Compliments to Get Him Addicted to You” → http://www.SayThisToHim.com


▼ Get My Latest Dating Tips and Connect With Me… ▼

Blog → http://www.gettheguy.co.uk/blog/

Facebook → https://facebook.com/CoachMatthewHussey

Twitter → https://twitter.com/matthewhussey","['matthew hussey', 'dating advice for women', 'what men want', 'how to attract men', 'meet men', 'get the guy', 'make him like you', 'make him love you', 'tips for women', 'flirting tips', 'texting', 'calling', 'how to talk to men', 'love advice', 'relationships', 'matt hussey', 'matthew hussy', 'mathew hussey', 'how to flirt', 'how to flirt with a guy']",PT4M50S,hd,false,1104140.0,22995.0,1430.0,2017-04-23,02:00:00,290.0,20.826163348850688,1.2951256181281359,2017-04,Sunday,2.2121288966978825
504,THBGcb1fkS8,2017-04-16 02:00:01+00:00,"When He's Not Investing In You, Avoid THIS MISTAKE (Matthew Hussey, Get The Guy)","►► Get the Flirting Scripts that Make You Stand Out from Other Women... Download Your Free Chapter at → http://www.GettheFreeChapter.com


▼
Don’t Miss Out! Subscribe to my YouTube channel now.
I post new dating advice for women every Sunday.

▼
Question: Have you ever wondered what to say to a guy who isn’t showing you enough interest? 

Let’s face it: We live in a flaky dating culture. People don’t text back. They cancel plans on the day. Or maybe they just don’t try hard enough in the early stages.

So…

How should you respond when this happens? 

Many people make a huge mistake in their reply, which you’ll see from a real woman’s comment I discuss in this week’s video. 

So that you don’t fall into that trap, I’ll show you a powerful response that will get you 5x more attention from the right guys...

►► FREE download: “9 Texts to Get Any Man” → http://www.9texts.com

►► FREE download: “5 Compliments to Get Him Addicted to You” → http://www.SayThisToHim.com


▼ Get My Latest Dating Tips and Connect With Me… ▼

Blog → http://www.gettheguy.co.uk/blog/

Facebook → https://facebook.com/CoachMatthewHussey

Twitter → https://twitter.com/matthewhussey","['matthew hussey', 'dating advice for women', 'what men want', 'how to attract men', 'meet men', 'get the guy', 'make him like you', 'make him love you', 'tips for women', 'flirting tips', 'texting', 'calling', 'how to talk to men', 'love advice', 'relationships', 'matt hussey', 'matthew hussy', 'mathew hussey', 'how to flirt', 'how to flirt with a guy', 'matthew hussey flirting', 'the twilight phone', 'how to text a guy', ""why hasn't he texted""]",PT7M35S,hd,false,4418511.0,54565.0,2853.0,2017-04-16,02:00:01,455.0,12.349182790311033,0.6456926326538511,2017-04,Sunday,1.2994875422964887
505,Jt-f53vqZEU,2017-04-09 02:00:01+00:00,"Feeling Insecure? This Video Will Change Everything (Matthew Hussey, Get The Guy)","►► Learn how to shatter your insecurities and create your dream life... Go here → http://www.MatthewHusseyRetreat.com


▼
Don’t Miss Out! Subscribe to my YouTube channel now.
I post new dating advice for women every Sunday.

▼

So you know I love to let you peek behind the curtain and see footage from my live retreats. 

And I couldn’t resist sharing this woman’s incredibly powerful story with you today.

She faced one of the most difficult biggest setbacks I could ever imagine in her love life, and came to me for advice on how to get a guy to like her as more than a friend. 

Maybe you struggle with your own insecurities (like I do). 

This video is going to give you the #1 practical mindset shift to shatter those pesky doubts within minutes….

Learn more here... http://www.MatthewHusseyRetreat.com


►► FREE download: “9 Texts to Get Any Man” → http://www.9texts.com

►► FREE download: “5 Compliments to Get Him Addicted to You” → http://www.SayThisToHim.com


▼ Get My Latest Dating Tips and Connect With Me… ▼

Blog → http://www.gettheguy.co.uk/blog/

Facebook → https://facebook.com/CoachMatthewHussey

Twitter → https://twitter.com/matthewhussey","['matthew hussey', 'dating advice for women', 'get the guy', 'make him love you', 'love advice', 'relationships', 'matt hussey', 'matthew hussy', 'mathew hussey', 'insecurities', 'feeling insecure', 'overcome insecurity', 'nervous', 'shy', 'relationship insecurity', 'does he love me', 'does he like me', 'low self-esteem', 'self esteem', 'self confidence', 'inner confidence', 'core confidence', 'retreat', 'matthew hussey live', 'matthew hussey retreat', 'seminar', 'life coach', 'help with insecurity', 'confidence', 'be more confident']",PT8M16S,hd,false,2932432.0,76965.0,3384.0,2017-04-09,02:00:01,496.0,26.246132902655543,1.1539909535839195,2017-04,Sunday,2.7400123856239462
506,NdI59RZHejI,2017-04-02 02:00:01+00:00,"He’s Stringing You Along? Text Him This Now... (Matthew Hussey, Get The Guy)","►► Confused About Why Men Disappear? My FREE guide explains → http://www.WhyHesGone.com


▼
Don’t Miss Out! Subscribe to my YouTube channel now.
I post new dating advice for women every Sunday.

▼
If you're confused about what to text men, you don't want to miss this step-by-step breakdown I did showing a woman exactly what to text back to a guy who had disappeared on her. 

And, you won't believe how he responded!

[Topics: What to text him, why men disappear, ghosting, why men flake, how to get him to ask you out]

►► FREE download: “9 Texts to Get Any Man” → http://www.9texts.com

►► FREE download: “5 Compliments to Get Him Addicted to You” → http://www.SayThisToHim.com


▼ Get My Latest Dating Tips and Connect With Me… ▼

Blog → http://www.gettheguy.co.uk/blog/

Facebook → https://facebook.com/CoachMatthewHussey

Twitter → https://twitter.com/matthewhussey

Music by - Chez Gonzales - CZER PRODUCTIONS","['dating advice for women', 'texting', 'what to text him', 'he stopped texting', 'he disappeared', 'why men disappear', 'what men want', 'ask you out', 'ask me out', 'how to flirt', 'how to attract men', 'get the guy', 'make him like you', 'make him love you', 'tips for women', 'flirting tips', 'calling', 'how to talk to men', 'love advice', 'relationships', 'matt hussey', 'matthew hussy', 'mathew hussey', 'meet men', 'he flaked', 'he ghosted', 'should i text him']",PT7M40S,hd,false,4879162.0,103167.0,5348.0,2017-04-02,02:00:01,460.0,21.144409634277363,1.0960898613327452,2017-04,Sunday,2.2240499495610107
507,FwXRLSmV2l8,2017-03-26 02:00:00+00:00,"What Happened to All the “Real” Men? (Matthew Hussey, Get The Guy)","►► So what DO you say when he flirts with you? Download this FREE guide of 5 phrases men can't resist... → http://www.SayThisToHim.com


▼
Don’t Miss Out! Subscribe to my YouTube channel now.
I post new dating advice for women every Sunday.

▼
I was surprised to scroll through the comments of my last video and find the following complaints:

“Modern men are such cowards” 

“A real man should go after what he wants...”

“This is beta male behavior…”

Hmm…

I have some strong opinions on this.

Let’s face it: it’s tough for guys to approach women. 

And this week, you’ll learn exactly why it’s so dangerous to hold it against guys who just need a bit of encouragement...

►► FREE download: “9 Texts to Get Any Man” → http://www.9texts.com

►► FREE download: “5 Compliments to Get Him Addicted to You” → http://www.SayThisToHim.com


▼ Get My Latest Dating Tips and Connect With Me… ▼

Blog → http://www.gettheguy.co.uk/blog/

Facebook → https://facebook.com/CoachMatthewHussey

Twitter → https://twitter.com/matthewhussey","['matthew hussey', 'dating advice for women', 'what men want', 'how to attract men', 'meet men', 'get the guy', 'make him like you', 'make him love you', 'tips for women', 'flirting tips', 'texting', 'calling', 'how to talk to men', 'love advice', 'relationships', 'matt hussey', 'matthew hussy', 'mathew hussey', 'how to flirt', 'how to flirt with a guy', 'how to flirt with guys', 'matthew hussey flirting', 'where are the real men', ""why men don't chase""]",PT9M40S,hd,false,394823.0,10228.0,1500.0,2017-03-26,02:00:00,580.0,25.905279074420687,3.799170767660445,2017-03,Sunday,2.9704449842081133
508,65Wwj05FIU4,2017-03-19 02:00:00+00:00,"7 Subtle Signs He's Flirting With You (Matthew Hussey, Get The Guy)","►► So what do you say when he flirts with you? This FREE guide hands you 5 phrases men can't resist. Download here... → http://www.SayThisToHim.com


▼
Don’t Miss Out! Subscribe to my YouTube channel now.
I post new dating advice for women every Sunday.

▼
It’s funny how often women tell me they don’t know when a guy is flirting.
 
Because to us men, we think we’re being so obvious. 
 
What seems to women like normal male behavior at a party, a bar, or a coffee shop, is often our attempt to desperately get your attention.
 
So, if you’re still confused about whether he’s interested, make sure you learn these 7 sneaky signs…

►► FREE download: “9 Texts to Get Any Man” → http://www.9texts.com

►► FREE download: “5 Compliments to Get Him Addicted to You” → http://www.SayThisToHim.com


▼ Get My Latest Dating Tips and Connect With Me… ▼

Blog → http://www.gettheguy.co.uk/blog/

Facebook → https://facebook.com/CoachMatthewHussey

Twitter → https://twitter.com/matthewhussey","['matthew hussey', 'dating advice for women', 'what men want', 'how to attract men', 'meet men', 'get the guy', 'make him like you', 'make him love you', 'tips for women', 'flirting tips', 'texting', 'calling', 'how to talk to men', 'love advice', 'relationships', 'matt hussey', 'matthew hussy', 'mathew hussey', 'how to flirt', 'how to flirt with a guy', ""how to know he's flirting"", 'matthew hussey flirting', 'does he like me', 'how to know if he likes you']",PT6M27S,hd,false,2481883.0,44628.0,2620.0,2017-03-19,02:00:00,387.0,17.981508395037157,1.0556500850362407,2017-03,Sunday,1.9037158480073395
509,AVwTlJIZX54,2017-03-12 03:00:00+00:00,"Afraid to Get Back in the Dating Game? This is for YOU (Matthew Hussey, Get The Guy)","►► Don't just get a love life. Love life. → http://www.HowtoGettheGuy.com


▼
Don’t Miss Out! Subscribe to my YouTube channel now.
I post new dating advice for women every Sunday.

▼
“I’m too old…”

“I haven’t dated in 10 years…”

“I’m divorced and don’t know how to be single again…”

In my years of coaching I’ve heard all of these fears. And let’s not lie about it: they’re tough things to get over in your mind.

But it’s so important you break through these worries and get back in the game. 

This week, I’m going to share an inspirational story that proves the truly attractive mindset that will make you magnetic again in dating. 

If you’re stuck now, start here…


►► FREE download: “9 Texts to Get Any Man” → http://www.9texts.com

►► FREE download: “5 Compliments to Get Him Addicted to You” → http://www.SayThisToHim.com


▼ Get My Latest Dating Tips and Connect With Me… ▼

Blog → http://www.gettheguy.co.uk/blog/

Facebook → https://facebook.com/CoachMatthewHussey

Twitter → https://twitter.com/matthewhussey","['matthew hussey', 'dating advice for women', 'what men want', 'how to attract men', 'meet men', 'get the guy', 'make him like you', 'make him love you', 'tips for women', 'flirting tips', 'texting', 'calling', 'how to talk to men', 'love advice', 'relationships', 'matt hussey', 'matthew hussy', 'mathew hussey', 'how to flirt', 'how to have more confidence', 'how to be more attractive', 'core confidence', 'how to love yourself']",PT4M56S,hd,false,128403.0,3766.0,373.0,2017-03-12,03:00:00,296.0,29.329532799077903,2.9049165517939612,2017-03,Sunday,3.2234449350871865
510,0Jg9Pw-uH2c,2017-03-07 22:38:50+00:00,"The Matthew Hussey At-Home Retreat Trailer (Matthew Hussey, Get The Guy)","►► The Matthew Hussey At-Home Retreat Coming This Thursday. Click here to be notified on the day... http://www.GetMattsSecret.com
*The 477 bonus spots have now sold out, but you can still claim your place on the Matthew Hussey At-Home Retreat TODAY → http://www.MattsHomeRetreat.com

▼
Don’t Miss Out! Subscribe to my YouTube channel now.
I post new dating advice for women every Sunday.


►► FREE download: “9 Texts to Get Any Man” → http://www.9texts.com

►► FREE download: “5 Compliments to Get Him Addicted to You” → http://www.SayThisToHim.com


▼ Get My Latest Dating Tips and Connect With Me… ▼

Blog → http://www.gettheguy.co.uk/blog/

Facebook → https://facebook.com/CoachMatthewHussey

Twitter → https://twitter.com/matthewhussey","['matthew hussey', 'dating advice for women', 'what men want', 'how to attract men', 'meet men', 'get the guy', 'make him like you', 'make him love you', 'tips for women', 'flirting tips', 'texting', 'calling', 'how to talk to men', 'love advice', 'relationships', 'matt hussey', 'matthew hussy', 'mathew hussey', 'how to flirt', 'how to be more confident', 'how to be more attractive', 'how to love yourself more']",PT1M58S,hd,false,36820.0,570.0,113.0,2017-03-07,22:38:50,118.0,15.480717001629548,3.068984247691472,2017-03,Tuesday,1.8549701249321022
511,w2v1u7kz6qU,2017-03-05 03:00:03+00:00,"I Can Finally Tell You (BIG news) (Matthew Hussey, Get The Guy)","►► Make me your teammate in getting the life of your dreams... Get on my secret announcement list here → http://www.GetMattsSecret.com
***Claim your place on the Matthew Hussey At-Home Retreat TODAY → http://www.MattsHomeRetreat.com

▼
Don’t Miss Out! Subscribe to my YouTube channel now.
I post new dating advice for women every Sunday.

▼
{ABOUT THIS VIDEO}

►► FREE download: “9 Texts to Get Any Man” → http://www.9texts.com

►► FREE download: “5 Compliments to Get Him Addicted to You” → http://www.SayThisToHim.com


▼ Get My Latest Dating Tips and Connect With Me… ▼

Blog → http://www.gettheguy.co.uk/blog/

Facebook → https://facebook.com/CoachMatthewHussey

Twitter → https://twitter.com/matthewhussey","['matthew hussey', 'dating advice for women', 'what men want', 'how to attract men', 'meet men', 'get the guy', 'make him like you', 'make him love you', 'tips for women', 'flirting tips', 'texting', 'calling', 'how to talk to men', 'love advice', 'relationships', 'matt hussey', 'matthew hussy', 'mathew hussey', 'how to flirt', 'how to be more attractive', 'how to be more confident', 'how to love yourself', 'how to be happier', 'happiness', 'core confidence']",PT15M50S,hd,false,238717.0,4014.0,642.0,2017-03-05,03:00:03,950.0,16.814889597305598,2.689376961004034,2017-03,Sunday,1.950426655830963
512,iPwe-QUmnmw,2017-02-26 03:00:02+00:00,"I’ve never revealed this before (WARNING: you may cry)… [Matthew Hussey, Get The Guy]","►► To watch my most valuable secret video for FREE, go to... → http://www.GetMattsSecret.com


▼
Don’t Miss Out! Subscribe to my YouTube channel now.
I post new dating advice for women every Sunday.

▼
Do you ever get tired of being scared?

You have big dreams and ambitions, but you feel stuck. Like you need some powerful emotional sign to show you it’s ok to leap forward. 

Sound familiar? Then you absolutely have to watch this video. 

It’s a super exclusive, never-before-seen clip from my live retreat program that shows a raw, personal transformation on stage from one of my clients (I may take this video down at some point, so don’t miss it). 

Don’t let fear rob you of even one more second...


►► FREE download: “9 Texts to Get Any Man” → http://www.9texts.com

►► FREE download: “5 Compliments to Get Him Addicted to You” → http://www.SayThisToHim.com


▼ Get My Latest Dating Tips and Connect With Me… ▼

Blog → http://www.gettheguy.co.uk/blog/

Facebook → https://facebook.com/CoachMatthewHussey

Twitter → https://twitter.com/matthewhussey","['matthew hussey', 'dating advice for women', 'what men want', 'how to attract men', 'meet men', 'get the guy', 'make him like you', 'make him love you', 'tips for women', 'flirting tips', 'texting', 'calling', 'how to talk to men', 'love advice', 'relationships', 'matt hussey', 'matthew hussy', 'mathew hussey', 'how to flirt', 'how to be more confident', 'how to be more attractive', 'how to love yourself', 'matthew hussey retreat', 'matthew hussey confidence', 'core confidence', 'how to have more confidence']",PT4M12S,hd,false,758132.0,9073.0,601.0,2017-02-26,03:00:02,252.0,11.967572929252427,0.7927379400948648,2017-02,Sunday,1.276031086934729
513,n_REVWgfsdw,2017-02-19 03:00:02+00:00,"The REAL Secret To Getting Closure (It's not what you think...) (Matthew Hussey, Get The Guy)","►► Confused about what to text him? Just copy & paste these 9 FREE texts → http://www.9Texts.com


▼
Don’t Miss Out! Subscribe to my YouTube channel now.
I post new dating advice for women every Sunday.

▼
Let’s face it, I have a weird job. 

My friends think so. My mum definitely thinks so. 

This week, if you’ve ever wanted a behind-the-scenes preview into the actual life of a “dating coach” (God, I hate that job title), then make sure to watch this week’s video. 

You’ll see some of my personal thoughts on the state of modern dating, as well as one of my most powerful mindset shifts to help you handle your emotional response when a guy flakes on you...

CREDITS
Directed by Jameson Jordan
Starring Matthew Hussey

►► FREE download: “9 Texts to Get Any Man” → http://www.9texts.com

►► FREE download: “5 Compliments to Get Him Addicted to You” → http://www.SayThisToHim.com


▼ Get My Latest Dating Tips and Connect With Me… ▼

Blog → http://www.gettheguy.co.uk/blog/

Facebook → https://facebook.com/CoachMatthewHussey

Twitter → https://twitter.com/matthewhussey","['matthew hussey', 'dating advice for women', 'what men want', 'how to attract men', 'meet men', 'get the guy', 'make him like you', 'make him love you', 'tips for women', 'flirting tips', 'texting', 'calling', 'how to talk to men', 'love advice', 'relationships', 'matt hussey', 'matthew hussy', 'mathew hussey', 'how to flirt', 'how to love life', 'how to love yourself']",PT8M17S,hd,false,1259493.0,25274.0,1308.0,2017-02-19,03:00:02,497.0,20.06680465869997,1.038513115991911,2017-02,Sunday,2.110531777469188
514,52JUkIYKXbg,2017-02-12 03:00:00+00:00,"Exactly What to Say When He Pulls Away (Matthew Hussey, Get The Guy)","►► Learn EXACTLY What to Say to Men in EVERY Situation – Go Here Now → http://www.GetTheScripts.com


▼
Don’t Miss Out! Subscribe to my YouTube channel now.
I post new dating advice for women every Sunday.

▼
What are the real signs a man is losing interest?

He sends less frequent texts... check.

He’s less available for dates... check.

A feeling of “distance” in the way he speaks... check. 

You feel like there’s nothing you can do. But there is a confident, powerful response you can use in this situation that makes him 5x more attracted to you. 

Just watch this video to learn the essential do’s and don’ts of what to say when a guy stops making the effort. 

►► FREE download: “9 Texts to Get Any Man” → http://www.9texts.com

►► FREE download: “5 Compliments to Get Him Addicted to You” → http://www.SayThisToHim.com


▼ Get My Latest Dating Tips and Connect With Me… ▼

Blog → http://www.gettheguy.co.uk/blog/

Facebook → https://facebook.com/CoachMatthewHussey

Twitter → https://twitter.com/matthewhussey

Produced by:
MATTHEW HUSSEY
JAMESON JORDAN
WILL YOUNGBLOOD
NATASHA ELIAS

Camera Operators:
JAMESON JORDAN
RYAN TURNER","['matthew hussey', 'dating advice for women', 'what men want', 'how to attract men', 'meet men', 'get the guy', 'make him like you', 'make him love you', 'tips for women', 'flirting tips', 'texting', 'calling', 'how to talk to men', 'love advice', 'relationships', 'matt hussey', 'matthew hussy', 'mathew hussey', 'how to flirt', 'what to do when he disappears', 'what to say when he pulls away', 'what to do when a guy stops texting', 'why did he stop texting me', 'what to say', 'he disappeared', 'why men disappear', 'what to do']",PT6M9S,hd,false,2529871.0,35842.0,1889.0,2017-02-12,03:00:00,369.0,14.167520794538536,0.7466783879494251,2017-02,Sunday,1.4914199182487962
515,LaFQNm88M6k,2017-02-05 03:00:00+00:00,"Is He The One? 5 Questions to Know for Sure (Matthew Hussey, Get The Guy)","►► Confused About Why Men Disappear? My FREE guide explains → http://www.WhyHesGone.com


▼
Don’t Miss Out! Subscribe to my YouTube channel now.
I post new dating advice for women every Sunday.

▼
How do you know if a man is the perfect guy for you?

Many women assume that he has to tick a bunch of traits on a checklist (e.g. he’s not too short or tall, has the right career, loves animals, plays sports, has his own hair, etc. etc.)

But these are just preferences. They aren’t what really matters when it comes to love. 

I don’t know about perfect, but I’ve learnt that choosing an amazing partner comes down to just five big questions. 

Make sure you can answer all of these 100% before you decide on him...

►► FREE download: “9 Texts to Get Any Man” → http://www.9texts.com

►► FREE download: “5 Compliments to Get Him Addicted to You” → http://www.SayThisToHim.com


▼ Get My Latest Dating Tips and Connect With Me… ▼

Blog → http://www.gettheguy.co.uk/blog/

Facebook → https://facebook.com/CoachMatthewHussey

Twitter → https://twitter.com/matthewhussey

Music Produced by CHEZ GONZALES
Delorean Time Machine Events @ Facebook","['matthew hussey', 'dating advice for women', 'what men want', 'how to attract men', 'meet men', 'get the guy', 'make him like you', 'make him love you', 'tips for women', 'flirting tips', 'texting', 'calling', 'how to talk to men', 'love advice', 'relationships', 'matt hussey', 'matthew hussy', 'mathew hussey', 'how to flirt', '5 questions to ask', 'is he the one?', 'matthew hussey 5 questions to ask', 'how to flirt with a guy', 'is he the one', ""find out if he's the one""]",PT8M18S,hd,false,1773363.0,44144.0,1723.0,2017-02-05,03:00:00,498.0,24.892816642729098,0.9716002871380536,2017-02,Sunday,2.586441692986715
516,4_ESK5TaOyw,2017-01-29 03:01:01+00:00,"The Major RED FLAG You Should Never Ignore In A Man (Matthew Hussey, Get The Guy)","►► Download your FREE chapter at... http://www.GettheFreeChapter.com


▼
Don’t Miss Out! Subscribe to my YouTube channel now.
I post new dating advice for women every Sunday.

▼
It’s so easy to ignore all the warning signs from men.

You like him. He has a good career. You have amazing sexual chemistry. But there are things that you know make him wrong for a relationship:

His wandering eye…

His emotional withdrawal…

His selfish, narcissistic behavior…

If you’ve ever been tempted to stay with a guy despite everything your gut tells you, please watch this video now, before you do anything else today.

I’m about to save you years of heartache and emotional pain...

►► FREE download: “9 Texts to Get Any Man” → http://www.9texts.com

►► FREE download: “5 Compliments to Get Him Addicted to You” → http://www.SayThisToHim.com


▼ Get My Latest Dating Tips and Connect With Me… ▼

Blog → http://www.gettheguy.co.uk/blog/

Facebook → https://facebook.com/CoachMatthewHussey

Twitter → https://twitter.com/matthewhussey","['matthew hussey', 'dating advice for women', 'what men want', 'how to attract men', 'meet men', 'get the guy', 'make him like you', 'make him love you', 'tips for women', 'flirting tips', 'texting', 'calling', 'how to talk to men', 'love advice', 'relationships', 'matt hussey', 'matthew hussy', 'mathew hussey', 'how to flirt', '50 shades darker', '50 shades of grey', 'christian grey', 'anastasia steele', '50 shades', 'narcissim', 'how to deal with a narcissist']",PT9M53S,hd,false,3452027.0,61860.0,4969.0,2017-01-29,03:01:01,593.0,17.91990618845102,1.4394441294926141,2017-01,Sunday,1.935935031794363
517,sHWhbW0NmlE,2017-01-22 03:00:02+00:00,"Fifty Shades Darker In REAL LIFE... (Matthew Hussey, Get The Guy)","►► Confused about what to text him? Just copy & paste these 9 FREE texts → http://www.9Texts.com


▼
Don’t Miss Out! Subscribe to my YouTube channel now.
I post new dating advice for women every Sunday.

▼
50 Shades of Grey is a weird story.

Christian is a hot, emotionally-damaged billionaire with some crazy ex girlfriends and a craving for sadomasochism. 

Ana is the young, bookish wallflower with whom he becomes totally obsessed. 

Before they date, he even makes her sign a contract to state which kinky activities he’s allowed to perform on her in the bedroom.

Umm... can anyone say major red flags?? 

So I was thinking: What if someone was 100% honest about this relationship? 

I really don’t want to spoil this week’s video, but all I’ll say is, this is how the trailer should have gone... ;)

Written by JAMESON JORDAN, MATTHEW & STEPHEN HUSSEY
MATTHEW HUSSEY as Christian Grey
MARY ANN MEHRKENS as Anastasia Steele
JAMESON JORDAN as Jack Creepy

Music Produced and Performed by CHEZ GONZALES

►► FREE download: “9 Texts to Get Any Man” → http://www.9texts.com

►► FREE download: “5 Compliments to Get Him Addicted to You” → http://www.SayThisToHim.com


▼ Get My Latest Dating Tips and Connect With Me… ▼

Blog → http://www.gettheguy.co.uk/blog/

Facebook → https://facebook.com/CoachMatthewHussey

Twitter → https://twitter.com/matthewhussey","['matthew hussey', 'dating advice for women', 'what men want', 'how to attract men', 'meet men', 'get the guy', 'make him like you', 'make him love you', 'tips for women', 'flirting tips', 'texting', 'calling', 'how to talk to men', 'love advice', 'relationships', 'matt hussey', 'matthew hussy', 'mathew hussey', 'how to flirt', '50 shades of grey', '50 shades darker', 'christian grey', 'anastasia steele', 'matthew hussey 50 shades', 'how to flirt with a guy']",PT2M1S,hd,false,310829.0,6964.0,498.0,2017-01-22,03:00:02,121.0,22.404601887211296,1.602167107959682,2017-01,Sunday,2.400676899517098
518,eB3AXJxM634,2017-01-15 03:00:02+00:00,"5 First Date Tips That Make Him Want You More (Matthew Hussey, Get The Guy)","►► Confused About Why Men Disappear? My FREE guide explains → http://www.WhyHesGone.com


▼
Don’t Miss Out! Subscribe to my YouTube channel now.
I post new dating advice for women every Sunday.

▼
What’s the #1 sexiest thing a woman can do on a first date?

Play footsie under the table? Wear a low-cut V-neck sweater? Whisper, “Hey handsome” in his ear when he gives you a hug?

Nope. 

While those things won’t by any means hurt your chances, what really makes a guy want you depends on how you make him feel in your company. 

He needs to feel intrigued. He needs to feel attractive. He needs to feel a sense of fun…

This week, I’m going to teach you 5 killer lines you can say to any guy to fill him with great emotions and get him dying to see you again...


►► FREE download: “9 Texts to Get Any Man” → http://www.9texts.com

►► FREE download: “5 Compliments to Get Him Addicted to You” → http://www.SayThisToHim.com


▼ Get My Latest Dating Tips and Connect With Me… ▼

Blog → http://www.gettheguy.co.uk/blog/

Facebook → https://facebook.com/CoachMatthewHussey

Twitter → https://twitter.com/matthewhussey","['matthew hussey', 'dating advice for women', 'what men want', 'how to attract men', 'meet men', 'get the guy', 'make him like you', 'make him love you', 'tips for women', 'flirting tips', 'texting', 'calling', 'how to talk to men', 'love advice', 'relationships', 'matt hussey', 'matthew hussy', 'mathew hussey', 'how to flirt', 'how to flirt with a guy', 'how to flirt with guys', 'first date', 'first date tips']",PT6M33S,hd,false,1814849.0,36077.0,1102.0,2017-01-15,03:00:02,393.0,19.8787888138352,0.6072130518847574,2017-01,Sunday,2.0486001865719956
519,cBX_HyzsO40,2017-01-08 03:00:02+00:00,"How To Never Run Out Of Things To Say In Conversation (Matthew Hussey, Get The Guy)","►► Learn how to create your dream life... Go here → http://www.MatthewHusseyRetreat.com


▼
Don’t Miss Out! Subscribe to my YouTube channel now.
I post new dating advice for women every Sunday.

▼
Uh-oh.

That cute guy just smiled and asked what you’re drinking. He’s got broad shoulders and adorable dimples. 

You make 2 minutes of small talk. But then you draw a blank...

Crap. You’ve run out of things to say. What now?? How do you get out of this awkward silence??

If this has ever happened to you, you need to watch this video. 

I’m going to reveal my 3 simple tricks to let you effortlessly talk to any guy and never stumble over your words again.

►► Deep down, you know there’s something missing in your love life, your career, or your personal life. GOOD NEWS - I have a proven method to transform your life in just 5 short days with me →
http://www.MatthewHusseyRetreat.com

►► FREE download: “9 Texts to Get Any Man” → http://www.9texts.com

►► FREE download: “5 Compliments to Get Him Addicted to You” → http://www.SayThisToHim.com


▼ Get My Latest Dating Tips and Connect With Me… ▼

Blog → http://www.gettheguy.co.uk/blog/

Facebook → https://facebook.com/CoachMatthewHussey

Twitter → https://twitter.com/matthewhussey","['matthew hussey', 'how to have more confidence', 'retreat', 'how to be more attractive', 'matthew hussey retreat', 'dating advice for women', 'ready for love', 'confidence issues', 'build confidence', 'self esteem', 'Unleash the Power Within', 'tony robbins', 'date with destiny', 'personal dynamics', 'seminar', 'self help', 'mathew hussey', 'matthew hussy', 'how to flirt with a guy', 'how to flirt with guys']",PT5M43S,hd,false,662441.0,13915.0,349.0,2017-01-08,03:00:02,343.0,21.00564427624498,0.5268393713553358,2017-01,Sunday,2.1532483647600316
