,video_id,comments
302,OwIQ83WtL5s,"['1- They are not looking for the same kind of connection as you.\n2- low self esteem: I’m not valuable, so if you like me, that makes you invaluable\n3-showing too much interest', 'Mine was a whole year and after talking about a future together etc and doing our own things with individual friends etc...he still dropped off all of a sudden with no explanation', ""My boyfriend just broke up woth me. He SHOWERED me in attention, action, and gifts. The minute I finally jumped onboard, we had our first problem, he checked out, but still wanted to fight for it. He had me meet his family. He said he couldnt be happier with how well it went. But immediately, the connection was lost. When I asked him about it, he said he didn't like our conflict from 2 months earlier that we already talked about it and I was actively working on it, but he wasn't. He ended things a month later. Just crazy. How do uou go from saying you want me forever to incant see a future with you just like that?"", 'Took me a long time to learn', 'I recently had to break free from a guy who wasn\'t interested in having a relationship. His ""logical"" reason was that he had too much on his plate right now with his demanding job. We had a good attraction. But kept saying that he can\'t believe his luck or blessing to date someone like me, he\'d say, ""what have I done to deserve you"" which sometimes made me felt ashamed as if I had settled for someone beneath me. I\'m beautiful, educated and have a great personality. I also carry myself nicely. When we\'d go out, he\'d compliment me but would always say, ""You look like a girl who should live in Vegas, NY, or Miami Beach. Word to the wise or unwise. Always date someone who compliments you in every way possible.', ""Sadly, because of 'men' who weren't ready (only for them to come back after they realized they f*cked up a good thing), I have gone to the complete opposite end of the spectrum. I tell people up front now that I like a lot of communication and if I don't hear from them for 2 days, I'm assuming they were either not that interested or they are interested in more girls than just me. It sucks having to stay detached and now I've been accused of being cold-blooded because I won't chase anyone. You just can't win."", 'He perfectly explained it \nThank  you Sir Matthew \nYou both are amazing coaches ❤', 'All it takes is seeing someone you like talking to someone else 🤷🏼\u200d♂️', 'I am very much one of those, when someone shows interest, I become afraid, there’s 100 little movies going on in my mind and then I quietly leave.', 'It’s hard to believe this super smart and insightful smoke show dated Camila Cabello! 😐']"
303,4bzLpWhYn0Y,"['Poor Matthew Hussey has got a cold', 'spice it up, cheat!', 'I think your missing the FACT that guys tell all their guy friends about the kinky stuff he just did, guys can NEVER keep it to themselves. Blabbermouths make me hold back!', 'WHERE DO YOU GET THAT SCULPTURE AT 10:12', ""I'm so angry for that wrong information plz stop all of this,,,don't make me clown for all social media,🙏🙏🙏🙏🙏🙏🙏🙏"", 'Are you happy to do that', ""Your are the great famous and rich,,why you always tricking and ruining my life and broadcast in the world's you make my life clown,,,,thank you so much,,,"", ""Think first before you talk in social media I'm not to come here to make myself happy I'm here to work and for your information i didn't go to date with men,,ok"", 'Paying attention .  Yes v important', ""Hi Matthew, my concern with meeting his enjoyments, is my partners porn viewing has distorted his view of 'real sex' & what women like. He likes to view 'extreme' & that i would be 'vanilla', so meeting his needs is far beyond what normal women (myself included) do.  What do I do in this case? He is a nice guy & I enjoy his company, but porn has distorted his understandings.""]"
304,ezcgVhKXEEM,"['My mother, father, siblings etc. destroyed my creativity', 'Thank you. I needed this to block and delete him forever.', '“I cane to you because these things were upsetting me and I came away feeling like I’m the problem.” THIS!', 'When  you start feeling that their problems are always bigger than yours, their time is more valuable than yours, their plans are more important than yours, you are dealing with someone who is manipulating and using you.  Get out, do not look back, do not feel guilty, leave the relationship.', 'The old movie Harriet Craig(starring Joan Crawford) is about the quintessential narcissist. https://www.youtube.com/watch?v=5l-qAroroxY', 'Crying my eyes out listening to this 😢 I feel stuck forever it’s been 11 years so far and I’m ashamed of how weak I am 😢', 'Matthew, you really need to read is Oscar Wilde\'s essay ""Man under Socialism""--which is why I think he was really sentenced to prison. This is a very intellectually challenging view of Wildes threat to the British monarchy.', ""And after finally having left such an relationship you might find it hard at first to not confuse civil and respectful behaviour with love/ romantic interest. This helped me: attention is not love, attachment is not connection, the bare minimum is not effort. Read that again :-) whenever you start to escape to wonderland again with a flirt instead of seeing what's in front of you, take the notes from yesterday and remember where that led you last time."", ""That was Oscar's first big mistake"", 'It truly just comes down to LOVE being a VERB']"
305,tuMJYqni94k,"[""When someone drives so poorly they risk your life or your childrens life merely for being impatient its hard not to take it personal..its not narcissism. Id say its more narcistic to put others lives around u in danger merely cause YOU'RE late"", '17:01 This is what I experienced everytime I brought up flirting  withj random guys and being shady on phone got told I am crazy etc... at the end I just gave up...', 'A narcissist by any other name would smell as sh*t', 'When you run away but keep going back. It’s a trauma bond and it means you are with a toxic person. Run and stay away or you WILL lose your mind. I know I stayed 4 years and still trying to rebuild myself. Forget also about the alcohol abuse!!!', 'I was with a narcissist for nearly 5 years (broke up after 2 but got back together after a month) and every part of this video resonates with my experience. I was a shell of myself by the end. Took the last of my strength to finally end the relationship and stick to it. Took many years to build myself back up again but you do get there. Great informative video.', '❤', 'You nailed it!!', 'This is so spot on!!!', 'My spouse and i are wondering exactly 💯 whats our opinion or ego get in the way of two of 2 of us or whatever.', 'Oh ja silent treatment und ghosting stand an der tagesordnung wenn es zu konflikten kam']"
306,fom0nk4ZUSU,"[""This is everything I needed to hear, and I believe you care about people's growth and happiness, Matthew. Thank you for sharing a bit of your essence with us :)"", 'I have a question???? Please help me, i am afraid to Go on a date, Because  the Most man Tell me how good my body ist or my beautiful face, i dont want they to have so high spektations  about me, Because I am of course not perfekt or so beautiful, and I think my character ist better than that, what kann I do or behave?', 'Ja,ja,ja,  a spot in your face😂, you are soooo good loocking❤❤❤❤, i am falling in Love with this man!!😊', 'Signing up for ""fuck it essence""🙋\u200d♀️', 'This feels like how church should be: life changing.', 'Love you Matthew!!!... you are such an amazing person!... you help more people than you can possibly imagine!', ""I saved this video. It's so inspring, it's a lesson for life!"", ""My sister said i was broken the other day. We were taking about my past and i was being vulnerable. I handled it ok. But it's still hard"", '❤\u200d🔥them arms', 'Well I was confidence as married 28 yrs and then he decided cheat with 30 yr old .. made me feel worthless and broken trying start over not trying please dates as I did with husband … I’m learning through videos be me … hold my values and dreams true not chg with person. I do try improve my weaknesses']"
307,p9OY5uYBx2g,"['I found one quote extremely meaningful that when we love we make that person soooo special and significant, we suffer from the idea of being away from that person .. if the person loves us but need help then it makes sense to work on tht relationship but if he /she is toxic, narcissist then first thing one should do is to downgrade that person in our eyes..thinking about all the negative things about the guy..', 'I finished a relationship of 12 years. I live on the same road. Nightmare. Constantly in stress to see him with other women 🤦\u200d♀️ I know i finished but I still have feelings for him', 'It’s been just two days I decided to get detached myself from him, I can’t even call him a boyfriend he just played me for a while and when I opened up about my feelings, he told me horrible things and I left with not just broken heart also broken self esteem and so much self doubt', 'Everytime we are a offer we loose in some way...', ""What do you do if you accept the breakup - that it was mutual and know that you two just weren't the right fit, but can't accept them being totally cut out of your life / no contact... The fact that it was mutual didn't make things any easier for the heartache, we were together for 6 years... :("", 'No burger cream ever. Lol', 'There is a chemical formula for heart break and its not a nose spray but I have had proven heart break healing from its magic and that is most definitely Gucci Rush.', 'Nasal spray 🤣🤣🤣🤣', 'Does anyone has working strategy, I am in incredible pain for last half a year, nearly lost my job, slowly ruining my life. \nFor the record throughout this time I am in the therapy, that started ahead of break up. I am on the edge. Can not function any longer. \nI am also on mild meds.', 'You are the best Matthiew!!!!! Much love to you and the community from South of France..... certainly your eldest admirer...']"
308,RQGNlhFUzx4,"['Is it possible that the selfish person can heal and learn to make the relationship work?', 'I became completely dependent on my partner after I had the first sexual connection with her, I was addicted, needy, clingy, desperate, jealous, possessive from then on. And that is the reason she pulled away and finally left me. I lost my first love who was my first crush as well. \n\nI now finally realize that I have to work on myself very very hard. Thank you so much for the video. ❤', 'Amazing! I always say about you and your brother- you have a gift! You always give such clear succinct advice - if someone always wants what they want in a relationship and dirt if steamrolls over you, they are not going to survive with someone who won’t allow it and puts up clear boundaries. Thank you 🙏❤️', 'What a lethal coctail. \nLiving in a troubled backround, the great desire for love (loving family) overrode putting up with bad behaviour and having a scarcity mindset. So well summarised. So much suffering incurred by a lack of knowledge and valuable life experience.', 'Co-dependency has a particular definition. It isn’t simply dependent on another. There’s a whole gamut of characteristics that comprise co-dependency.', 'Do you have more information about this subject please? Maybe a book or a video where you discuss these 3 things in more detail? Thank you', ""I noticed your WEDDING RING & had to go GOOGLE.....OMG!  I'm so, so, happy for you....this video meant alot to me (the 3 things hit home).  Yesterday I actually LIKED myself & asked myself a lot of questions (from watching your videos) of myself as to WHY?  Did I put up with so much?  Now I KNOW....Thank you,"", 'Well, apparently it’s time to join co-defendant anonymous.', 'I met a guy who is constantly asking detailed questions about my day. He wants to know EVERYTHING I am doing at the moment and it is making me feel so uncomfortable. We haven’t even met in person yet. I just asked him if he has trust issues or was ever cheated on and he said his ex wife cheated on him. I feel so suffocated by him and I just tried breaking it off with him and this video reveals a lot of how we are not the same.\nI left a 30 yr narcissistic marriage 4 years ago and RAN to therapy to get healed so I wouldn’t attract the same kind of person. He reminds me so much of my ex.  \nI just wonder if Is this me or him? Please help guide me', ""complete, separating independence <-> healthy interdependence <-> symbiotic codependence \nI see it as a spectrum; there's a dynamic balance to everything in life.""]"
309,6ccP60iHOUU,"['Why get attatched to women if they initiate break ups/divorce and decide to leave way more than men do. They’re always out there looking for better options. Hypergamy. Just do your own thing and if a woman decides to enter your life do not take them seriously and be ready to leave at any moment', '1:54 - After 15+ years counseling men and women going through heartbreak following a breakup, it was female clients who suffered more than male clients. Personally I believe this is because in general (though not all women) women are nurturers which naturally causes them to develop a deeper and stronger depth of love for a man they’re with than men are able to develop for a woman they’re with', 'Wow. Incredible analysis of a breakup… not many men could actually be this intelligent emotionally … hats off.  Great channel… most helpful. Thank you kindly will follow. As I need this reply that now. Thanks again', 'All of the points are reversed with me and my ex. Me, the ex girlfriend was suicidal, my self esteem hit rock bottom and I wanted go back to him. But he was gone for good.', ""well, if he comes back I know its because he realizes he made a big mistake and does love me, because we are both Catholic and agree in sex after marriage and he was valuing me a lot and doing a lot for me. He broke up because he felt like he had to, after we had a super serious convo with my whole family... they were giving him a deadline for engagement basically in 8 months... we're only 23. He said he felt forced to make a decision and the culture is too much pressure it's too different he says. Although I truly believe this is a miscommunication, because I disagree with my parents about their strict timeline on things and I told him it's between him and me in the end our decisions we discuss about FIRST... A nd my parents actually also realized they made a mistake with that unnecessary pressure and said they would back off. But I didnt get a chance to properly communicate this because he impulsively broke up 4 hours after that talk with my family and the reaons he was stating were like CLEARLY miscommunication, I tried explaining in text after, I said its up to you I respect that in the end, but I want to make sure you know it is between us first, its natural for parents as the daughter to put pressure, it was too much they did which I completely understand and agree with, but theres no actual deadline, theres no rush, we can go slow and forget the marriage talk. He was still sounding firm about the breakup saying its hard but breakup is the right thing to do, and that I should find someone of my culture... fyi I was born in Canada just like he was. Just cuz my parents are immigrants, then their culture is no everything to me. I told him Idc about their culture... anyways, I told him I wish you the best. Its been 1.5 weeks. I dont know if he will reach out again, but I would be lying if I said I didnt hope he does. If anyone read this, please give imput. also his own timeline was 1 yr to engagement and 1 yr after that to marriage. His family didnt mind a pre engagement after a year, which is why im genuinely confused. also this is so paintful to me because it felt sooo right, I loved him which I get I can love anyone, but I also loved his life, all of it, everything he did and took part of.. I loved. I was so ready to be completely there for him and support him. Also come on its so hard to find someone nowadays who is religious Catholic, conservative, same lifestyle both active, we both were singers, both like to dance, both sex after marriage, our families both LOVED us, his family, friends AND is a 10/10 no joke.... Im not kidding, we were super compatible. Whats even more painful, is ive been an hour away through our whole relationship for a co-op job. So we were only seeing each other on weekends. I AM NOW MOVING BACK TO MY HOMETOWN WHERE HE LIVES 5 MINUTES FROM ME!!!! literaally moving back today. And its so painful because we were so excited to be able to see each other daily. This is all like super SUPER tragic to me"", ""Men DGAF & they rarely take time to heal! They're already with another woman while they're breaking up w/ the last woman."", 'the christmas analogy is so spot on', 'Please talk about how to deal with a boyfriend who is obsessed with talking about his ex wife and her new marriage, while he still shows love to you. I understand a man can have loved and still love multiple people at a time, but how to deal with a man that can’t seem to stop talking about his ex wife that he divorced YEARS ago. Yes, I told him to respect me and stop (I said it respectfully), but it slips out here and there, and  I feel the damage is done and going to break it off. I love him, and it hurts, but goodness all that talking made me feel not that special', 'Women have a biological clock to have babies. But yes I agree with who ever invested more emotions.', ""Woman.    We don't know if we will find love at all.      Women want stability.""]"
310,cROylO6jwsg,"['+red flag on a first date: speaks highly of another woman elaborating how well they get on, how similar they are etc. not sure if it’s just me but I don’t appreciate men mentioning ladies they are close to on a first date.', 'To whoever chose to ASSume the woman who named the “that’s cute” thing - NO NO NO NO NO. She is NOT talking about doing “cool” things and men saying it’s “cool”. She is talking about men being CONDESCENDING for her doing things she obviously considers normal stuff. Things many competent adults can do. Changing oil is NOT a special skill or “cool” thing to do. She is 100% correct that some men absolutely condescend when a woman does normal competent adult things and she is also 100% correct that those men deserve zero time.', ""I'm a Sagisquarius. 💅"", ""LOL. I have one friend -- he pivots into my star sign talk all the time (he's straight) 😂"", '🚩 when they can’t defend your name if someone is disrespecting name and your partner can’t defend your name', ""12:26 I agree. Sometimes people are trying to complement you but you can read microagressions into it when there's no malice intended"", 'This guy i had a lunch date with seriously demanded his receipt. The waitress was so hurt you could literally see it in her face. I felt so bad being in his presence.', 'Sorry, Matt! Pineapples on pizza are actually a thing! 😁🍕🍍', 'You dont want red flegs, dont date 😅', ""In a 5 star hotel on management training, I sat at a table repulsed by the way waiting staff were treated.\n\nI simply was polite, I remember with the potatoes I asked for the really small ones because they tend to be cooked better, the waiter got it.  The bitches didnt as they were annoyed I was polite to get the small potatoes.  He obliged and I thanked him.  Lets just say, I enjoyed my meal, many didn't.\n\nBecause I was kind to the waiting staff, they responded positively.\n\nThere is no need to treat waiting staff like shit, they are  hard working people who deserve respect.\n\nI actually had to laugh one day.  I have property portfolio, its small but technically a millionaire on paper. I went back to work as a sheltered housing manager because I was bored.  I was met by a concert pianist who I recognised, visiting a titled resident, but he was dismissive of me bragging about getting Champaign, looking down his nose because he viewed me as a servant.\n\nI withheld my background from residents, many treating me like garbage because they thought themselves better than me.  Had I told them my worth,y title, they'd have kissed my ass.\n\nThey all sucked up the ass of a property developer, but I didn't.  I did not need the validation and I was perceived as rude for not kissing his girlfriends ass.  She had no idea that if I wanted her man, she wouldn't be able to complete.\n\nI bought an apartment as a project for development.  One of them said, asking about the closing, if I was finally a property owner.  I told him I was already a property owner, and had been for a very long time.  He had no idea, but still thought himself above me.\n\nNo one will ever know my true wealth because I like a simple life.  Once divorced and if I get remarried, they will be told I landed a job.  Not the owner of the business.  Should my blessings come true and I navigate through my current circumstances.""]"
311,4_0dTCIuqnE,"['the thumbnail is enough to say this whole video is just about a simp giving women Shitty ego   please grow up', ""Heres a thing, in a long distance 45 mins drive. Borh have kids 8 yo 15yo, my now ex wanted me to move in march last year, didn't feel right as losing my best mate to cancer, who then died in 6th may.  Definitely wanted to, but i asked for a compromise of moving in to a new house, one that suits is all.  She wouldn't move equidistant to make it fair. Plus the numbness of losing my best mate, been horrible tbh. Its not always clear cut."", 'Wow the three months rule…I literally blocked him after two months and a half…he was certainly that type of a guy..I didn’t know it was science..☑️\n\nEven though we aren’t together for a year now..I still feel like if I tried harder maybe he would’ve changed his mind..but nah that feeling isn’t enough to bring me back', 'My fiance stays 95% of the time at his mom’s house and without me and doesn’t want to be with me and won’t commmit and move in with me. He’s not doing his part in our relationship and not keeping his promises he made to me and backs out of everything and makes decisions without me he doesn’t think he has to ask about my feelings about it or what I think about it. We’re getting married in 2 years. He keeps pushing everything out further and further and he’s now pushing out his move in date with me further and further out to the point where I don’t know if he’s ever going to move in with me. He’s says he’ll practice driving and set up his drivers test but doesn’t take any action on any of those things', ""It's basically the male equivalent of being friend zoned. Your offer isn't good enough"", 'Men, especially young men, aren’t as interested in relationships as they require a lot of emotional effort and time. Men are more interested in casual sex. It’s generally the opposite for women. You need to give him a reason to commit. Women are very pragmatic when it comes to dating', 'I am in love with someone but who does not take any interest in me never texted me but when I text he texted me back how do I go about', ""It's all about fear of being alone, isn't it? Just remember,  we come into this world alone and leave it the same way in or out of a relationship. So if someone can't measure up,  just leave, knowing that at some point in life you're still going to end up alone.  The point is to enjoy the brief time we have on this planet. That has nothing to do with being or not being in a relationship.   It only has to do with enjoying the ride.  That should always be the one and only priority."", '“The guy who doesn’t want me but can’t let me go..is boring as f*ck”. Love it! 😁', 'You killed it!']"
312,Vt6CC2e9AxE,"['Confindence doesn’t always show up as having control, having power over something, or dominating.\nFor me confidence is being okay when it is not okay.\nConfidence is having faith.', ""I don't know what happened to me!? I guess something about these men around me. 3verytime I date someone and fall in love with him, I find out that he was cheating behind me. I don't know how to love and stars fresh again without doubt. The idea is damaging me and stops my mind of thinking about something is good is coming 4 me🌌"", 'confidence is peace.  it’s simple.', 'For me , Confidence is knowing who you are in your core !', 'Matthew thinks for long way ahead..', ""Why are most women who come on Matthew's show so verbose? It almost like they are NOT confident."", 'Thank you Sir 😊', 'What he is describing is stoicism :)\n\nA daily practice…❤', ""I can't afford to attend your confidence retreats, as I only work in care. But I just wanted to say how much your videos are helping me. I appreciate these tools that you are giving me 👏💝"", 'Thanks from Syria alot']"
313,IMkKmmpSzsE,"['I’m pro 🙂 met my husband on a dating app 10 years ago and we moved to a town in the middle of our two hometowns 😄', 'So I’m 16 I’m socially anxious in real life can’t approach or talk to men well \nHowever with virtual reality and talking to strangers more and more I’ve actually become more confident in real life \nI have noticed a lot of people date in the meta verse even those that say they won’t,meet someone and eventually do \nIt’s basically kinda like a dating app in a way but you kinda actually kinda talk to them like in real life and I’ve gained confidence talking with men and people in general however people build false picture of you and what you look like I think and yeh …', 'What it means? It means end of your love life- Period', 'Dating on the metaverse sounds like a combination of playing house like on the SIMS and a multi player video game.  No thank you.  I tried Second Life for a minute.  It was frustrating and I eventually said forget it.  At the end of the day I was home alone while the guy I was interested in ended up marrying the one who lived closer.  That was probably God saving me from myself, lol.', 'There are Pro and Cons with this', 'Pheromones give us the chemistry connection so people do need to meet in person eventually.', ""how is the different than Second Life? I was never a fan of Second Life, isn't it the Metaverse?"", 'I think being able to hear people instead of looking at text on the screen is basically the extent of it, but that is still important', 'Ppl lie on dating apps and take old pictures of them in college or high school..it was always be a ppl faking or lying.', 'Omg my cheating exes would love this']"
314,kwKRaXwsCjE,"['I think I would’ve less upset if the place I had to move to after being dumped and kicked out didn’t have pest problems. Could the universe not cut me some slack! Geez 😢', 'I just broke up with my boyfriend… it was tough…. He had many female friends and recently he hanged out with them a lot and post a lot of stories with them and because he is busy with hanging out with them , he didn’t call me or text me at all. Since we had a long-term relationship, we had like one or two calls a month. I told him many times that I needed the connections and he said okay. But the calls hardly come. I tried to call him but always hardly reach him…. A few days ago, he went to party again with a bunch of female friends, it really triggered my anxieties and insecurities. I decided to end this…. I can’t stand it anymore… He always suffered my comfort to please his new friends…… time to take care of myself and say goodbye to all these bullshits', ""I'm going through a difficult and drawn out break up right now. We both made serious mistakes in this relationship and it should have ended a long time ago."", ""No help at all.  This doesn't help me.   I retired foolishly from my favorite job.! I followed others who persuaded me , that I deserved it.  I hate myself for listening to them instead of myself.  I have severe anxiety,  insomnia, and depression.  I don't enjoy life anymore.  I just suffer everyday.  Depression has mentally crippled me.  I don't even enjoy any hobbies,  activities etc. I don't enjoy friends and family.  I hate living., and my mental and physical health are declining.....   this is what a regret is.  I don't want to work anywhere else.  I don't want to volunteer, ... its no laughing matter !"", 'Love the whole commentary.  Love the quote about bad luck may haved saved you from worse luck.  Choosing which regret is empowering and changing our lives. There is something nice about being proud of the person you are now by doing something different.', 'I like that Stephen asked Matthew if he had regrets and the honest answer.  You did your best with the highest of intentions.', 'My wife recently asked for a separation after an almost 11 year relationship. She was my one and only. We’ve gone through the struggles of early adulthood together. From buying our first house to starting a family and having three children. I can’t seem to understand how she is already dating another man. It makes me feel like the time we spent together didn’t mean as much to her as it did to me. I’m having a very difficult time letting go of her, despite the fact that she wants nothing to do with me anymore. I feel like I’m trying so many things to move on but it’s hard considering that I still have to have contact with her for our kids. Suggestions on how to handle this situation are welcome and very much appreciated.', 'You always amaze me with your wisdom. Thank you 🙏💜⭐✨', 'Some of his advice applies equally to gay folks like myself as well.  \n\nMore and more, it is frustrating, especially as a gay man, not being partnered, when most of the people I know are.   I feel like every relationship I have had or tried to have, has been a disaster.', 'So ready for this video. 💆🏾\u200d♀️🌸']"
315,SHxy3tejWBQ,"['You two are hilarious 😂', 'How exactly are adults supposed to meet in this insane, crazy world? Online is essentially a necessary evil. We need help connecting with others', ""Mom and dad didn't had experiences dating online so.. I don't blame them! To be divorced after 3 years?😮 possible if they two does not come to an agreement and do not wanna commit"", 'Yes, exactly so ""keeping you single"" isn\'t a bad thing.', 'Online dating is so meaning less, is like chatting with a bunch of bots at the end of the day. I’m nearing 30 and people either have a lot of baggage at this point or they are having mental breakdowns and burning out. Some want to treat you as their therapist, some as their rebound but supposedly they are all ready to find love, some are just shallow people who just follow the crowd and date with nothing to offer ( some literally don’t mind wearing their wrinkled shirt to a date), some are typical just sex but pretend to want a relationship so they breadcrumb you. Absolute horror! I’m still giving it a chance but eventually I’ll stop wanting to actually meet anyone at all. Goodbye intimacy and connection, hello to embrace living alone forever because there is nothing good out there.', ""Additionally if you have the same friends and family as well as live in the same community, there's a sense of accountability for your actions because if you hurt somebody or go somebody or treat them poorly it will get back to the community and your own family. That is why I feel there's so much dysfunction within online dating because people have no accountability and their own families are not aware of their horrible actions and or the community is unaware so they continuously can act in harmful and dysfunctional ways to others and never be held accountable"", 'As someone twice-divorced within the first 3 years both times: I’m statistically improbable… both exes were introduced by friends. \nTo answer the inevitable questions: yes, I’m the common denominator and yes I had terrible friends. I’ve been working on both of those things. \nThe sorts of people you’re willing to put up with and the treatment you accept needs to change before you ever consider marriage. Make sure you’re pursuing your own fulfilment and not listening to people who tell you you’re a waste of space without a partner.', '🥰🥰🥰', 'Prob the type of people who make up the bulk of the online dating pool. When you’re single often (due to personality, traits, attachment type, etc.), you cut down on time between partners by expanding your ability to meet many in a relatively short amount of time (via dating apps). I def think it says more about the people on them, than it does about the ‘how’ people meet side of things.', 'I met my ex online, we split up after 3 years, 6 months before our wedding, but he moved and was an ass and I kept all the friends. In hindsight, I gained a bunch of excellent friendships in the last three years that I will have for the rest of my life. Boyfriends come and go...meh!']"
316,cH0OJru0kHc,"['As its clearly unattractive for a man to show insecurities - this means I need to hide it and contain it within.? Thats hard to sustain for me and whether i like it or not / or try to hide it - it comes out as holding back or distancing (out of fear., but how does it appear to my partner?) its a no win situation', 'Just something I noticed for the men being vulnerable and it turning people off. Some people just don\'t accept/refuse insecurities etc.  But in my case, to be honest, I did realise that I felt turned off by men\'s insecurities at times, and when I thought about it I realised that it turns me off or scares me when they make it sound as if their insecurity will cause them to not be there for you or fail you/the family/the kids. For example, you could be insecure about I don\'t know being less athletic than other men etc.. , if you put it in a way that sounds like ""if it ever comes to it, I\'ll leave you in a dangerous situation and run away"" then it is scary/turns you off,  but if it sounds like ""I\'m insecure about that and scared, but I\'ll still try my best to defend the family"", then it doesn\'t turn me off. 🤔 \n(I\'m just sharing what I noticed in myself interacting with vulnerability, not saying it\'s their fault for saying it a certain way or that it\'s my fault for hearing it that way, still figuring that out, any thoughts?)', 'True what he said about men expressing vulnerability, but I don\'t think it\'s an extra hurdle but rather a different one than womens. \nIn a way, for men the risk is getting rejected after vulnerability, for women it\'s getting taken advantage of,  and for both the risk is getting looked down upon/losing value.\nThat\'s why I hear both men\'s and women\'s coaches saying ""do not ever show weakness or insecurity to your partner ever"", even after marriage , or years of being together, etc (or even to friends!)... Sadly it\'s true that it works, but the sad part is living your life not ever being just you and calm and chill and totally accepted. Some people find that an easy way to live, but for some of us it\'s just exhausting living a life of pretence even within your most close or intimate relationships......', 'Such good relationship advice!!!', 'Winner!', 'Great Video. Great advice. \nIt Helps so much🐣', 'Heartfelt  -  this is useful, thanks', 'Actually, I thought about this a lot. The person I\'m seeing is talking about moving in together. I noticed that they did this in their past relationships and it always ended in him breaking up with these women. First of all, I\'ve already made it clear that I don\'t co-habit with men whom I am not married to. But I do love him very much and can\'t wait to invest in him such as living with him, but only when we\'re married. At the same time, I feel like that turns him off and makes him feel like there won\'t be the kind of bonding he needs. And I almost sense him pulling back. Oh welps! I love him and don\'t want to lose him but I just don\'t play house before marriage. Of course, I don\'t want to lose him but am I judging him and his stability based on his past relationships? The thing is that we discussed this at the very beginning. We talked about where were in life before even starting this thing. He told me that he was ready for marriage. If he hadn\'t said that then I wouldn\'t even gave this a chance. But now it seems like ""I\'m ready for marriage but we should move in together first.""', 'I have been accused and told that I am checking out other guys when I\'m not. At first I was patient but it became so much that I almost called it quits. He even accused me of checking out his brother on Christmas!!!  Now he still has the same feelings but doesn\'t say it out loud, most times.... but I can tell he still has the same feelings.  It has rolled over into our relationship in other ways however. For example: I shared a Tony Robbins video with him and he said that now he knows who my Hollywood crush was, waaaay wrong as I really don\'t have a Hollywood crush and if I did it definitely wouldn\'t be Tony. I responded with "" oh so you find him attractive?"" And he replied he\'s a good looking guy.... However it made even sharing a video with him toxic and I told him that as well. I\'ve tried so hard not to walk on eggshells but he is even gets upset when I don\'t pick up the phone. I tell him I have a life and don\'t always have my phone on me and I won\'t be changing that for him. He says it\'s because he wants to make sure I\'m ok. I told him I\'ve survived 37 years and raised two kids and I will not be pressured into making sure I am at his beck and call. He replied that the only solution was to just not call me anymore. .... I told him that I feel like he\'s punishing me for not doing what he wants. ..... Also , Most guys compliment me on how beautiful I am and he does to an extent, however when I wear sexy clothes he makes comments like ""I can see you ass and or vagina"" or ""are you trying to get other guys attention "" and so fourth..... I have been so patient and most people would have broken up with him by now and I am hoping that he will see that I am loyal and only want him. I told him that my integrity is constantly under question and if he doesn\'t trust me then we have no future. I\'m so sick of feeling like I am being watched. In his defence he has been hurt in the past, however so have also and it\'s our responsibility to heal before entering into a new relationship without bleeding into the new one. For the record I am a very successful woman who is definitely not ugly and we have been dating for 7 months. He even openly admitted to feeling like I was out of his League. I just hope he understands that I am with him for a reason and gets it together cause I love him a lot.', 'I actually moved way too fast with one girl ! She was amazing and I missed my chance with them. I let my insecurities and trauma get to me ! Yeah I am stupid 😅']"
317,xZcAcC1snyI,"[""I don't know why but dammmmm !!! he was looking so sexy when he was taking notes from those conversations 🔥🔥🔥🔥🔥"", 'Thank you for this \U0001fa77', 'For ""change"", it depends on what kind of change you\'re talking about. For example, if you have a short temper, that\'s possibly something you can work on. However, if you enjoy a particular hobby, like playing video games and they try to change that? That\'s a red flag on the other side.', 'We accept some things partially due to sunk lost fallacy. the phenomenon whereby a person is reluctant to abandon a strategy or course of action because they have invested heavily in it, even when it is clear that abandonment would be more beneficial.\n\nKnow your worth and when to bounce.', ""So going through all of this right now. Six year relationship just ended because he didn't think we were in a real relationship..I was just a hookup. I know, sounds bizarre, and it totally is. It's making me feel so stupid."", 'I think the moment you say you ""accept behaviors from your partner you wouldn\'t allow from anyone else"" is the moment when you can be sure you are in a codependent relationship. You share things with your partner you wouldn\'t share with anyone else? Cool. You go into deep stuff you don\'t go into with anyone else? Good. But if you accept a behavior you wouldn\'t accept from anyone else, you are codependent and not in love. You are after security and safety, which is not romantic love.', 'I didn\'t realize i was being vulnerable, I was being ""myself"". I asked if I was less sexy after having Cancer, because he didn\'t see me in a year...he just shook his head at me like I was crazy....but the following week blocked me & is with someone else...after  8 years of back & forth....hasn\'t talked to me in 4 months. Total Player...looking back..I was a FOOL for not seeing what was in front of me...or ignoring what I knew, to keep him.', 'I would add a red flag is a person who already has bad track record in relationships.  I always see this in blood red. I find it hard to trust a person who had too many partners.', 'The whole idea of others making us feel anything is a lie. We choose to feel OUR OWN feelings. Our society has lost   the good sense of knowing how to be responsible for our selves.', ""If a guy ends up in a strop because you didn't text him is that an early red flag sign.""]"
