,video_id,comments
657,IUu763m5mMc,"['I can tell this is gonna work because when you became silent and was just looking at the views I uncontrollably smiled and felt comfortable', 'I want to say may God bless you and your family your husband hallelujah hallelujah a man', 'How do I let a women work for me', 'You are a beautiful soul.', 'Where’s the 35 steps?', 'Share first , ask questions later...', 'Im watching this you tube video twice.!', 'Sorry, but I cant see the cheat sheet?', 'I am not nervous I have one brother and one sister one brother has passed away I have a mother and a father my father has passed away my mother will be here at the end of this month she is my lifeline I love her with all my heart and no one will stand in the way and no one will put her down just as I would think of the one who is my lover no one and I mean no one would put her down no one I love you Apollonia this is my story and it needs to facts', 'P']"
658,u6MKFd2RuRk,"['Never 👎 show any form of emotions or feelings or you will be seen as weak! Simply walking from females and never look back!', 'Mam HW can I confirm that a girl iz interested in me when she v v Frank with me in talking nd she iz  v v close with me on my personal matters. I am v much interested in her.', 'Bravissima❤️❤️❤️', 'Loved this video!! Very helpful !', 'Thank you for this amazing technique. You are excellent in reading human behavior.\nI failed miserably with my last gf due to the issue which you just highlighted. I know she is not dating anyone and we are in no contact. I wish I could reach out to her and re-attract her.', 'Subscribed! She knows what she’s talking about no manipulations like a few other females here on YouTube.', 'yeah my problem is she told me she liked me although i have been tip towing around actually telling her that myself. although now shes backing off and saying i don`t really like her, i think she thinks im not serious about her and showing an unwillingness to commit and i dont want her to think im wasting her time. so at this point is either pull away and prove her right or tell her that i also like her and im not here to waist her time. so really dammed if i do damned if i don`t!', 'Simple:  NEVER open up to woman.', ""Thank you! I love how you explain the psychology behind everything. Most coaches just tell you what to do, but without the explanation it just feels like I'm putting on an act which will eventually fade.\nIf I understand the reasoning behind it, I can make actual changes to the way I think and it sticks."", 'Great information. Thanks!']"
659,QCnqJq5rMjs,"['I have been researching this topic like crazy for the past 3 years of my life. Should have learned it in highschool but thats okay, I am learning at age 40 and thats going to have to do. I was inspired by this girl I fell in love with. Knew her  since the 8th grade and flash forward to 2021 we actually get to know each other on a romantic level; turns out I should have dated her all along; her and I are the type of thing that people dream to have. She just like I have formative psychological issues that need rooted and ironed out and she unlike all the women before her inspired me to research this portion of psychology and holy wow, was it worth it. Inderstanding not only her, but the why of myself has been the greatest revalation of my life. knowledge I can take with me through every chapter in this life and be all the better for it. Thank you for this and all the content you have put into Youtube. It has heped me right now as I am still going through this battle as it seems to be. CHeers.', '“When you expect nothing from the world - not the light of the sun, the wet of water, nor the air to breathe - everything is a wonder and every moment a gift.”\nMichael J. Sullivan', 'A problem I have is trying to explain why I did or said what I did when it upsets her to try to justify it. Don\'t do that. I\'m dealing with an ""I\'m done"" hoping to get her back but I\'ve got to not try to justify what I do. It makes it seem insincere.', ""If someone cannot back their own words up why should somebody want to be with him if they can't back up what they say that is what I've been running into here a lot lately a lot of people who say something but can't back it up I myself I will back up every word I say guaranteed"", 'Thank you so much, I needed that', 'I’ve been distant and not showing enough interest so maybe I should do more ???', ""Such an awesome sweet woman. \nI'm so glad that I've seen the light I've been needy.\n\nAs she's in her 'space' time I'm feeling more and more myself again because I'm doing the things I want to do and what makes me happy. Also working and thinking deep within to define what I did to made her go in 'I want space' mode in the first place. \n\nNow I know that I was showing love to her in an obnoxious way... Too much. Now I understand to be a man and not some needy child."", 'Once again you are awesome and your smile makes people feel at ease', 'I really need to hear this video', 'Expectations are rooted from insecurity- blew my fucking mind']"
660,55PeGR0Vros,"['This coaching it is india', 'No changing your speak how l respect you❤', 'yes yes yes free for me l give you differently answer\nHow your took say women think❤❤', 'My woman happy for me \nI love you so much❤', 'Longtime l like India family\nThis woman it is India nice \nI love you hard ❤❤❤❤❤❤❤', 'Longtime l like India family\nThis woman it is India nice \nI love you hard ❤❤❤❤❤❤❤', 'Longtime l like India family\nThis woman it is India nice \nI love you hard ❤❤❤❤❤❤❤', ""😮no confidence no follow\nI love you l feeling you\nI'm ready for you nice one❤❤❤"", ""My best woman your true love\nNo think happy for you life \nNo have problems for this love\nI'm love you hard one❤"", 'Should I do “mystery” with someone who is on and off when texting… like one day she’s answering in 10 seconds and another day she takes hrs to a day 😅😅😅']"
661,Vk-ZNp5ZPhs,"['Damn! I am really subscribing to you maam. This is how i feel RN.', 'This helped a lot! Everything starts with ourselves before anything else in the world. I’m determined to be better and do better for myself! Thank you so much 🙏🏾🙏🏾🙏🏾', 'Hello, I\'ve learned that the girl I was dating before this quarantine/lockdown start in our place told me now that I cannot give her what she is expecting from a man because she knows what she wants and what she don\'t want. Now, I feel like I am stuck, feeling fear of abandonment, full of negative thoughts.. That\'s why I am here. Randomly looking for answers to what is going on to myself. Thank you for your videos. I hope you can give me some advice. And will keep on watching and watching some videos of you repeatedly to keep remembering things that I lack.  ""Remember, You are always loved."" I really like this line and made me comeback from the fantasy to reality. I\'m doing fine right now but sometime I am still constantly feeling pulled back in the fantasy I\'ve created.', ""I'm bad with getting to these videos quickly. Watch your lives weeks after. Way too much news to follow to keep up on these things but you're respected and you have a great message here. We all have struggles and obviously everyone who watches these have some struggles. I feel you give good advice here. How one handles conflict is super important and shows who a person is..."", ""The majority of our fears and anxiety are created in our minds from the DNA fight or flight response to danger or uncertainty. As such they have no real foundation-these fears are of little or no substance.  The future is not real as we create it in our imagination, so how can you fear something that its not real. I've found myself imagining the worst outcomes in the current CV 19 situations. But also imagining postive outcomes. All we have is today-this moment-thats the only real current thing. If you look you will see everyhing is in fact OK even if things are not ideal.Im not worried about my tax bill in November-its six months away. I will be able to pay it even if it means I have to borrow money!"", 'im sorry but im single, havent been on dates for a while a long fucking while, this was to be my year to step out to meet women and now im locked in home, no women out and i hate online dating when women want to be attention suckers. im already in a self-isolation and this sucks i dont think your videos are touching for men in my problem during this time', 'Yes Jesus holds us in the palm of His hand. We run to Him and are safe❤', 'My girlfriend broke up with me last night after we went on a two week break, because she “needed to find where her head was at” so I gave her the space she needed and she decided she doesn’t want the responsibility of having a bf, it stresses her out.                                           (she’s 17 and never had a serious relationship before we’ve been together for 5 months)   I can’t lose her I’ve told her how I feel and she has too but she said she can’t be my gf rn but wanted to stay friends for the near future.                    I know if I was to see her everything would be fixed and she does too she literally told me yesterday when we were discussing things, we were on call for 2 hrs. We’ve had literally no problems for 4 n half months until this week two of lockdown, the whole first week she was crying every night that she couldn’t see me and in the second week she started acting off and then we went on the break, I waited 11 days and then messaged her to see if she had cleared her head. She’s broke up with me because of the virus it’s made her feel like I’m the source of stress when I’m not Cus it’s only started because of the virus but she won’t listen to me so I let her go. I need to fix things but idk how and if I lose her then idk what I’m gonna do with myself we were so in love :(  she says she loves me and misses me and the memories but thinks this is some big problem idk what to do honestly please anyone reading this help me I need her she’s the only person who cares about me :( do I give her space and see her after but she might try to forget about me or do I be her “friend” and then just make a move when I can finally see her and make her my gf again she has said she WILL not message any other guys it’s nothing like that and she’s not lying she’s just overthinking stuff idk what to do Cus I said I don’t want to be friends but I think I need to or she’s gonna make herself forget, there’s gonna be 3-4 weeks left of lock down and it’s only been 3 weeks here so far', 'Hi, Apollonia', 'Success is on the other side of fear, big love men!!! Stay strong, always improving']"
662,ADrhO-IQIDw,"['I have no clue how to grab a hold of my standards/boundaries', 'Such a good video and message here. Guys, this stuff is real and Apollonia hit the nail on the head!', 'Thanks so much this opened my eyes.', 'You have such lovely hair Apollonia.', '“Nothing is learned in comfortability. Everything is learned when we get uncomfortable.”\nApollonia Ponti', ""I wonder how many Men's lives Apollonia has saved?"", 'Amen Apollonia. I needed this one. I love your stuff.', 'You rock m’lady! I love your videos. ❤️ \nThank you so much 😊', 'Single 70 year old Ballroom dancer here. I learned. 10 years in a codependent relationship with wonderful narcissistic overtones. I lost myself. I was so stupid. It was massive pain, and massive learning for me. Couple years on, she dances around me, I do not even see her. Over past couple years I have come to abundance, sure in some women but mostly in my life attitude. I wake in the morning with thankfulness for the life I have built. Now I screen ladies constantly. I know a few gems but it is amazing the number of wounded ladies with massive red flags boiling just under the surface. Now I get to know them, see the strange stuff, the attempts to manipulate, and sort out the good ones to spend my valuable time with. I stand tall with stoic joking responses to all their little Shit Tests. Hit me with your best ladies, I enjoy it and do not care.', ""She has no idea what she's talking about""]"
663,xXv96ht5yvM,"['https://www.apolloniaponti.co/break-free-of-codepedency-discount', ""Hey Apollonia, the part at 35:00 when guys decide to chase or not a woman, isn't that similar to Hollywood in how in the past many seem to not last often, or perhaps that's just a handful of celebs? With them knowing they are good enough to find someone else while others don't and wind up with restraining orders or worse for not getting over someone? But then again isn't that part of the game women want? To be chased? Perplexing is how I'd put it."", '3:30', ""It's healthy that you adress this random know betters, and the way you handle their limited minds it's just epic to witness 🤣 flip them switches like a boss 😎🤭💪"", ""Can you tell me a few methods of releasing expectations? I've got a serious problem with my expectations over my loved ones and id love to understand why and how can I stop  caring about their feelings and emotions, even if I don't really see how is that useful 😓 to any of us.... So how do I shift my perspective or how can I suggest or encourage my loved ones to adopt a perspective that would allow us to live and work like a real team widouth all the bs that's resulting from this moments"", 'I hope your doi ng  great Roger from fitzgerald Georgia', 'i am a good looking man and why do women get upset because i invest my time in staying caliente?', 'you are very amazing,  all your videos are so good, but would you speak slowly. In your English some words i cannot understand. I am writing from Somalia. I would appreciate if you reply to my question. All the tactics in your videos about women are working a hundred percent and some of them I have been using for the past 1 year. So thank you for your guidance on men.', ""Loved that final question Apollonia, finally getting around to seeing this and glad you have them on replay. I've never known how to handle that last question given my lack of experience in dating, sex and relationships."", 'If she hate  face time']"
664,W9AVlVSbgl4,"[""I guess I don't have a description box that I don't know where it's at one of the two"", 'So should men just go for the kiss, or should we ask first for permission due to however the woman feels about the virus?', ""I was dating someone and it ended acouple of weeks ago and im new to dating and relationships ontop of being a Introvert. So I'm gonna start online dating since I can't go anywhere."", 'Finally met a girl 16weeks after chatting everyday, had fun, made out but then few days laters she was unsure of her feelings but loves we’ve things in common and really likes my company....not sure about spark but up for hanging out when things reopen. Chatted a little but after then 2weeks later suggested a zoom call...she wasn’t free as was still working...so I said let me know when she is free to which she said she would...I then said ok what’s your availability like this weekend...she was busy as had such a busy week...so I said get back to me when your available...no response for over a week!! Do I get in touch to see she’s ok or just leave her to come to me?', 'Thank you so much for your content!\nYou heped me so much❤️', 'CV killed off any chances of me and my friend getting closer. No more hugs, no cheek-kisses, etc. And it was or felt like it waa going somewhere. Yeah, we still have phones, Zoom, text, etc. But she doesn\'t return texts, messages, etc. So it\'s a strange thing that happened. But to me it shows she has communication issues. Like she\'s disapoeared. (I wrote a huge comment in the ""2 reasons why she disappeared"" video). Face-to-face...and there\'s more. We\'re a match on paper. But that\'s it I guess. I\'m sad rt now. F U, CV.', ""it's definitely thinned the herd of potential dates > in Chicago I see most 30 to 50 yr old presumably single woman wearing masks,  even while walking on the street with no one near.   That right there tells me she is easily brainwashed,  a Kool-Aid drinker,  petty an not easy to get along with.   A single woman not wearing a mask in Chicago ?  Tells me she is truly an independent thinker,   doesn't give a rip what other people think,   not fearful and not a bootlicker to these hideously horrible political leaders that we have in Chicago/ and Illinois,."", ""My standards are just wanting women to be nice to me. And beyond that I have no idea what I want because I haven't dated in so long and I have no clue how to even begin thinking about who and what I want. I used to be petrified to approach women and never did it. Now I still don't and it's becoming a more distant thing which is making it way easier at times to just not even worry about trying anymore. Like I say nowadays. I'll start dating in the nursing home. I'll find a nice bingo partner. Then my life will be complete for a couple of years."", ""How do i deal with an 8 year girlfriend relationship that lives with me who's a narcissist who gaslights and manipulates me. Has cheated on me multiple times. I lost myself in the 8 years to the point of codependency. We broke up but she still lives with me so it hurts everyday. I cant do no contact because she lives with me still and i cant just tell her to move because she has a son that i help raises since 2months old and also because the coronavirus"", ""If quarantine has taught me anything about relationships (& friendships too), it's that I value people who can hold a genuine & meaningful conversation, outside of sex. The amount of people who are incapable of doing that is insane to me.""]"
665,HPmzK1NbqSo,"[""Not gonna lie... I feel like this clip was made for me :-D Have signed up for Apollonia's coaching sessions and she has been incredible helping me through this!"", ""Girl im.dating just told me this but we both don't want a relationship although she thinks I want more I keep telling her I don't \nJust hanging out and having fun or at least it was meant to be but the fun has gone \nNever gonna date a old friend again because now I'm torn between walking away which is the right thing to do however she has so much going on In her life"", 'Golden', ""If the woman would be honest and simply say she just left a bad relationship, the guy may respect her honestly and check back with her, but if it were Brad Pitt, I reckon she'd be ready even in the midst of a relationship 😏"", ""If she's not ready, she's not ready. \nLeave."", 'Wow i did this a few weeks ago when she said she still needs a little more time (finalising a divorce but single over a year and half) it got to 4 months and she still wanted to date others - so i naturally walked. She asked if we could chat again in 3 months if i’m not seeing anyone seriously, i said i can’t promise anything but sure - life goes on, it’s tough but i don’t wait for anyone', 'A woman pursued me. DM’d me then orchestrated a meeting. We hit it off. Everything seemed great and she backed away and the relationship has been mostly phone calls. Haven’t seen her much. I asked what changed. “Says it’s you not me, I’m going through a lot don’t take it personal.” So this has gone on for nearly two months. Sadly, I’m at the point of just walking away. I’ve been patient and understanding. But I can’t keep myself on hold.', ""Never Fall In Love. Love Doesn't Exist."", 'We stopped talking 4 years and now we are back talking again and become more closer than ever, ive met so many women during that 4 year period, but none of them comes close to her, and thats where i know she is the one and she makes me want to be a better version of myself, but then again its right person wrong timing,  and it suckssssssssssss..', ""Thanks that's a good words you had said. It really make us know how the women think and why the act this way""]"
666,rn8XxVuBYdU,"['Chad & Tyrone really getting a better deal out there in the wild.', 'Isn’t that a little hypocritical? “Some” want to wait to build an emotional bond, while they just sleep with some dude they don’t care about. That seems like backwards thinking to me.', 'Women talking on about feeling safe, then on tinder i see women saying they go directly to the guys house when dating, before then even met the guy in person... or riding with a nutty guy in his car / motorbike...\nWomen dont care about safety. If they like you they will go out with you to hell.\nDont buy ANY excuse from a woman!!\nANY excuse from a woman means simply she does not want to be with you!!!', 'If he is a fine guy , she gives it up quicker.', 'So when she really likes a man, no sex. When she doesn’t like him, sex right away. Got it!', 'Women are a complete waste of time. I know, I’m married to one 15 years now.', 'Hello. Great information. Men need to know that so people can build better  relationships . Thanks', ""Our (to women) seemingly weird attraction towards breasts is also a bit of an enigma to me. Women's breasts are as different from other women's breasts as faces. It's a prolongation of the face. It is also the adoration of the food and the need to protect that food, that somehow makes our brains tick. I can't really sort this out, maybe you can help me out here. Women also invest 1,000 x more energy in procreation, and they have a limited supply of eggs, so they are more picky than us men. Now, this is all in the beginning of the relationship, in a longer relationship, friendship between both partners eventually bounds more strongly than anything else, I guess."", ""I personally detest the thought of being intimate with anyone. I'm not lesbian and I just am not attracted to men anymore. Asexuality is so real and my asexual years have been the best years of my life. I devote the final years of my life to the complete worship and service of Jesus Christ and I have never felt more alive?  Not wanting intimacy is normal for asexuals."", 'Maam i have a question, i searched in google about what women think about man during sex? And the answer i got is while during sex women fantasize more than men not about the person they having  sex with now.. and its says that they fantasize because they want to get out of stress for turn on.. and in another way during sex some women may fantasize about another man and his actions behaviour for turn her on... Its like a man doing sex with her and she fantasize about another man doing sex with her at same time... And it have a heading like psychological.. why its like that?? Is that true? And why its like that?']"
667,E96v--nAb-w,"['How do you deal with your significant other in menopause stages when they have lost all desire for sex or touch or talk ugh', 'Thanks for doing this! Great advice 🙌🏼', ""Gooday, Apollonia,\nI live with my ex girlfriend in the house I live in with her and her daughter. I do still love my ex girlfriend so much and her daughter also. Though I ain't attracted sexually towards her. I care about her though we are honestly 2 very different people. Would it be wiser for me to move out before moving on as i don't want her to be hurt"", 'I said nothing bad all I did was praise you Apollonia.', ""My comment has been deleted that's BS censorship !"", ""Why don't I see my comment?"", 'thank you for service', ""Hey Apollonia, it's hard controlling my mind to stop thinking about my fiancee alot, what's your advice"", 'Yyeess', 'I Am from South Africa']"
668,SzmWrLgfK5A,"[""Hey guys! Sorry about the camera error on 0:21. :) Didn't want to hold back from posting this video. xoxo"", ""at age 67 and financially secure I am tired of the games and need to stop.  I have tired of the myriad of goldiggvers out there.  It's time to despite after dating at least 50 girls at least that at my age I need to just look at what makes me happy.  The red flags are all over......."", 'I gave up on women totally tired of BS and games', 'Sorry, tried meeting women half way to even go on one date, but they just wanna stay in the talking stages. Thats fine, but don\'t expect me to keep going forward then. Ive tried coaching and I\'ve tried therapy. I\'m better off winging it on my own. And when are yougonna learn that having ""a roster"" or ""options"" aren\'t helping?! Dating around and sleeping around doesn\'t benefit anyone! This is stupid and nonsensical', 'I already gave up on women', 'There is no love, it is dead  in people today.', ""So its our fault and we need to fix it but not you, a simple concept for you cost benefit analysis, the Juice ain't worth the squeeze you get on."", 'Basically she is saying keep your options open when dating a woman, keep your expectations low in her (she can always leave/drop you nothing in life is promised expect death ofcourse), don’t expect longterm relationship (just enjoy the present moment with her without wondering about the future), be stoic/show no emotion, don’t be easily impressed by her she’s not special you will find other women like her, lastly having a abundance mindset be selfish she doesn’t owe you anything and can leave you any moment because of a certain flaw you portray same way you don’t owe her anything and can drop her for a certain flaw she has portrayed. Have some standards even when you currently dont have options, having an abundance mentality is a mindset not only a lifestyle.', 'Watch Melanie King 😊', ""Sorry, I'm 50. I'm Done.""]"
669,P9OuCdpiKIs,"['MORE EMPATH VIDEOS: \nWhy Empaths Attract Narcissist: https://youtu.be/seFKTpz_OK4\nHow To Protect Yourself as an Empath: https://youtu.be/q9DpufSfXfM', 'Empath is an active codependent and switch to narcissist themselves, because they are lost and suffering from repressed trauma and underdevelopment. \nPremature and immature snd immoral. \n\nThe immoral do not have a true sense of honesty and discipline, which are 2 or the foundational virtues that define a developed individual. \n\nThe immature and underdeveloped person is seeking sympathy and thrives in relationship with the apathetic and weak. \nThey can dominate the other person then, and put themselves at the center, 24/7. \n\nTheir need to “give” is actually their need to be self centered and selfish. \nIt’s the manipulation tactic of the individual who has no sense of identity or actual values. \nThat is why the active codependent cannot set boundaries… no established values.', 'Tip number three is a big one for me as an empath as well. Getting good with conflict. I should re-read ‘Crucial Conversations’.', 'Willing to tolerate \nNot willing to tolerate', 'Confrontation is Good! It makes people know Who I Am and Where I stand', 'Thank you once again Apollonia', 'Being an Empath is the worst gift ever. I never know who, out in public is going to take over my feelings. I cannot touch people because it is even worse, almost like being in their mind. I see random pictures and sometimes the depth of emotion that I feel is enough to make me feel like I am them and not me. I want so badly to remove this part of me so I can have a life. The worst part is my son is an empath like me, and I all I want to do is protect him from a life like mine.', 'I don’t have control in my relationship and it’s like she has all the power to direct the way the the relationship goes . How do i gain that control and how do i get control over my emotions and be confident in myself coz i have become someone I don’t recognize anymore... please help 😔 i need you help coz i don’t feel like a man anymore', 'find your own voice..stand up for yourself..or you will end up disliking yourself bcos you gave in and didnt assert yourself   usually because  if you do assert   you risk losing that person...or even worse..the other person may like you MORE..and you dont know if thats what you even want....its a minefield', 'Wow I know I am an empath but never knew how I should keep my head space and express my self the best way....thank you - : )']"
670,xevC64atgMs,"[""By existing. Thats how you know she's cheating on you."", ""1 year ago my common law wife of 5 years suddenly started cross fit gym 3 days a week. She started talking about 1 of the coaches...a guy. Then September i went away to work 3 weeks away 1 week at home. Thats when i noticed she was spending 6 days a week at the gym. No sex anymore. She has been very distant ever since and at Christmasi found out she was taking private cross fit lessons. We had sex daily before this. Now 1 x per month and she works hard to get me off as fast as she can. \nShes become private and secretive with her cell phone also the last 7 months. I brought up my concerns of her behavior changes and she said.....she didn't think id be interested in knowing where she was who she was with what she was doing and what she spends money on...\nIs she cheating?  Everything points to it. \nWhat can i do?"", 'So I caught my wife leaving work early. After an hour later I called when she was supposed to leave work and asked how her day was going. She replied with “oh hey I just got out of work”. Then later in the day when questioned about our shared finances she blew up at my inquiries. What do I make of this?', ""Always  trust that gut feeling it's never wrong."", 'If she is a feminist. She is cheating all day long.\nW9men arent loyal. \nThe inly way to keep them loyal is if she is afraid to lose what aue has with you.\n\nUntil ahe is afraid to lose it, she will monkey branch up until ahe becomes afraid.\n\nThats how women works.\nAre they cheating?\nAll of them all the time.', 'liars are cheaters.....you can figure it out from there.', 'My girlfriend cheated on her ex husband, I have noticed certain changes such as working more on the weekends and she barely communicates throughout the week. I also noticed she is less affectionate and does not want to have sex. I just get this gut feeling something is not right? I asked her, about the lack of affection and she got mad. The only time she communicates with me is in the morning and or late at night. I don’t believe in texting women on a daily basis.', '🤫 🌚🌝😏🌴👯🥶👯🌴', 'thankyou i needed to hear that', 'My ex lady could never tell me the truth when she cheated on me. She had a miscarriage and we didn’t have sex either …. 😔']"
671,8NSfwfl2DTk,"['Your voice and perspective is so needed right now Apollonia! Thank you for bringing a message of high integrity to the dating relationship world vs manipulation techniques that further the more destructive side of the masculine. Keep rockin!', ""But what if that waiting for her to be ready periods gets excessively long? like 9 months and up, and its not for religious reasons and she's also not a virgin. I need some advice on this please"", ""But what if that waiting for her to be ready periods gets excessively long? like 9 months and up, and its not for religious reasons and she's also not a virgin. I need some advice on this please."", 'Thanks for telling me you are not ready. Now jog on😂😂😂', 'Thanks to the bad behavior of some other men, it could take a long time for a woman to lower her guard and trust another man and gauge his level of commitment.', 'You speaking all in positive ways about females and how they feel if they don’t want to have sex but what about the negative things? My girlfriend told me she didn’t wanna have sex to find out she just had sex with another guy earlier same day', 'Now man advice: pick up your balls and dump the chick or stop your whining', '😂 to late it happens all the time with women', 'It means your not rich enough for me', '11:29 excellent advice.']"
672,x--ZVjWDgp8,"['""what other people think of me is none of my damn business...""-RuPaul', 'A meme I saw recently said: ""Don\'t let anyone who hasn\'t been in your shoes tell you how to tie your laces.""', 'Wow great video Apollonia. I’m gonna work on this starting today.', 'I get people telling me i gained weight, i had to teach myself not giving a dame.', 'I wish you taught me that when I was younger', 'Awesomeee God Blessss \rApollonia Ponti And Families God Is Loveeeeeee <3', 'Yes, true and making sense. Shift your paradigm from needing validation to inspiring others, add your unique value.', ""I have been watching your videos for about 14 days, I like your coaching! 👏😁 As a man who studies manuals on many subjects, I appreciate your point of views 😇 ( let's go vegan )"", ""Success begins with freedom. Real freedom is not giving a fuck about others people's opinions of you."", 'Good luck guys, great advice all around. I hope everyone follows the advice and no one ends up like me. 14 years til my kids 18 then I can just end the loneliness.']"
673,UkOsBk2FPAM,"[""3:30, I believe that's a lie, she's touching her face like crazy, rubbing her nose, covering her mouth, all the signs are there."", ""Hi love your videos,  please help we have to years and I wanna marry her but she aint open enough she like spending time with friends and sometime she even forgets the our arrangements and plans plus she's even older then me I feel Iike im always emotionally invested but she ofcouse denies that ...what to do ?"", 'Apollonia, my girl always takes it the hard way on me. Incidents that are not argumentative always turns to be argument because even if she was wrong, like I have always been doing, I’m gonna call her and sought things out. She’s just taken advantage of this and treating me like a trash, disrespecting me, talking to me anyhow she feels like, I sometimes feel like walking out but the more I try the more I fail. I have this intense feeling for her and I’m afraid of loosing her too.. please dear Apollonia what should I do.', 'She’s off base here for her reasons to argue. Masculine women LOVE to argue with a Man on his purpose for attention and validation, case closed!', 'Arguing is too stressful, been there, done that.', 'I never knew all of that...- : 0', 'Hey How can I directly contact u for some advice?', 'In my experience, I don\'t argue with women. I tell them example, ""Hey, let\'s leave the foreplay and play fighting for when we are in private"", if she attempts to do the above in public, give her a friendly reminder, ""Hey, remember what we talked about?"" and if she continues, dump her asap. No ultimatums, no arguments, walk away and don\'t look back. There is no masculinity in a man getting into an argument with a woman, remember that (arguing is an emotional state, if you must know). As a man, your position is ""Leading w/ Masculine Essense"" and there can only be a leader and a follower, your positions aren\'t equal. Men and Women aren\'t equals, biggest nonsense ever. If she leads you, then you\'re missing a very important aspect of manhood and should eject from your relationship asap to find this missing aspect.', 'Ok so I have a lot going on and I have been watching your videos a lot lately. But My partner and I have taken a break(well she wants the break) after 8years of being together to help each other know what we want. We have 2 kids so we kind of have to keep seeing each other and she still wants to do family things together. So in need of help on how to really pursue this? I have gotten back in school and really try to focus on myself. And I really like all of your videos but can you make one on about relationships that has already started a family but is separating or how to save a relationship that has already started a family, or do all these videos work overall?', ""What about 'She only texts me when she needs something' but u know she loves you at the same time not mainly using you for her needs and wants""]"
674,A60HAcLB6I8,"[""As long as you're not needy"", 'Thank You!!', 'Dating is dumb!', 'This girl is good I wish I had found you sooner!!!!', 'lol this is comedy', 'Hey you look so beautiful 😊', 'Wow so this is what I have been doing wrong', ""I find there's a lot of miscommunication in texting and nobody really cares to understand if you're communicating correctly. As for me I find it very difficult to start a relationship of any kind at any level in the beginning if I can't hear a woman's voice at some point and be able to look her in the eye and know if she's telling me the truth or not. A lot of women like to hide behind their texting because they don't want the man to know what they're actually thinking. Totally unfair when it comes to texting with women."", ""I've bean out of the game so long thanks for the tips.  side not texting this friendly women from the store near my house seems harder then playing escape from tarkov 😅 if anyone knows that game they might understand how difficult this is for me he he"", '😆😆']"
675,lv2MpraFyx0,"['Well, women have the right to befriend whoever they want just as men has that right. I guess it\'s a matter of moving on and see what happens next. How do they say:""The sky is the limit, but what nobody realize is there\'s no limit to the sky!"" Don\'t stuck to what you can see imagine the here and now and future with this mentality. 😊😊😉👍', 'the only thing you can rely on is you, dont involve anyone else in the foundation of your life', ""This happened to me once, I have no problem getting girls that I semi-like. But a year ago I found this gem and I was like this is the one, and completely changed how I acted, and ofc it didn't work out. Now a year later I have found like 100/100 girl, I'm trying so hard to not to change how I act. Not gonna lie I still doubt myself and try harder but in a nicer mellow way, I have toned my normal approach to like 50%, because I don't think she would like that type of dude, its our 4th date in few days so I think its going alright."", ""all I'm hearing is jump through hoops and see where it gets you f*** that"", 'This concept is the main reason I want to kill myself.', 'Oh and brush your tongue 👅 🪥🦷', 'Ive noticed a lot of men, have bad breath. Men go to the dentist Please brush your teeth properly and floss properly. Use a scaler to get tarter and plaque off your teeth in the back. Make sure your bottom teeth or free of build up. Use a water flosser. Don’t trust your own judgment about your breath...fix it please don’t put women thru this. Oral hygiene is everything.', 'I friend zone some men because  I’m just not attracted to them. The last guy I friend zoned was ugly and unattractive, we didn’t have the same values, he also had bad breath.I felt we had a good friend connection though. He didn’t see it that way and he kept wanting more. I think it’s sad that men and women can’t just be friends.', 'Friend zone to me she just want to use me when she really wants help sorry I am not going to be your friend zone', 'i also think some females who freindzone you are possibly a narcissist.  They need a new “supply” meaning a new person because you don’t give them what they need.  Some women and men are not capable of loving someone so they play these friendzone games.  The more attention they get the better.']"
676,EwjiabCEy3E,"['I love dating, good job', 'I thought you was married ???', ""I'm surprised you said valentine's day is just another day:I agree 100%.look in any encyclopedia. Just love her every day."", 'Nobody is loyal in this world. You are a fool if you believe in this bullshit', 'Aaawww yeah 🙌🏼🙌🏼', 'Need advice, Its been 2 months since i break up with my ex cause i found out that she is seeing someone else (her classmate ) but still she heart react on my posts and my pictures (even tho i unfriended her on fb)  last week she post a picture of us with pictures of my bandmate greeting him a happy birthday ( which is our mutual friend) , why is she doing this?', 'Oh God, not Valentines day again......', 'I love you ,meaning.I love the way you talk.You speak with so much practicality and truth.You doing the world a great service.I am staying tuned.i will listen to you every day until I am ready to go out again.', 'Thank you I want to go to the Austin Texas boot camp it should be dope', 'Damn woman u fine!']"
